,handle,created_at,tweet_text,key_word_list
200,RepBera,2022-12-07T03:13:20.000Z,"RT @RepBera: Today, Congress awarded the Congressional Gold Medal to the U.S. Capitol Police and Metropolitan Police Department officers wh…","['rt', 'today', 'congress', 'award', 'congressional', 'gold', 'medal', 'capitol', 'police', 'metropolitan', 'police', 'department', 'officer', 'wh']"
201,RepBera,2022-12-06T21:38:38.000Z,"Flu cases are surging in California and across the country.

As a doctor, I encourage everyone to get their flu shot – it’s the single best way to protect yourself and your loved ones from the flu.","['flu', 'case', 'surge', 'california', 'country', 'doctor', 'encourage', 'get', 'flu', 'shot', 'single', 'good', 'way', 'protect', 'love', 'one', 'flu']"
202,RepBera,2022-12-06T19:22:46.000Z,"Today, Congress awarded the Congressional Gold Medal to the U.S. Capitol Police and Metropolitan Police Department officers who bravely defended our Capitol during the January 6th insurrection.

We are forever grateful for their service and heroism.","['today', 'congress', 'award', 'congressional', 'gold', 'medal', 'capitol', 'police', 'metropolitan', 'police', 'department', 'officer', 'bravely', 'defend', 'capitol', 'january', 'insurrection', 'forever', 'grateful', 'service', 'heroism']"
203,RepBera,2022-12-06T17:47:59.000Z,"RT @theglobalfight: “I see this disease not as a member of Congress, but as a doctor... we can end #TB globally because we know how to do i…","['rt', 'see', 'disease', 'member', 'congress', 'doctor', 'end', 'tb', 'globally', 'know', 'do']"
204,RepBera,2022-12-06T17:36:06.000Z,"RT @TBAlliance: Speaking on the historic End TB Now act, @RepBera says to applause that “we’ll be marking that up in the foreign affairs co…","['rt', 'speak', 'historic', 'end', 'tb', 'now', 'act', 'say', 'applause', 'mark', 'foreign', 'affairs', 'co']"
205,RepBera,2022-12-06T15:04:45.000Z,"ICYMI: $15.2 million in federal investments is coming to #SacramentoCounty to help improve our local health care services and to strengthen our region's ability to recruit and retain public health care workers.

https://t.co/RHrN9sIYTa","['icymi', 'federal', 'investment', 'come', 'sacramentocounty', 'help', 'improve', 'local', 'health', 'care', 'service', 'strengthen', 'region', 'ability', 'recruit', 'retain', 'public', 'health', 'care', 'worker']"
206,RepBera,2022-12-06T00:28:36.000Z,"RT @HouseForeign: Wednesday, 10am ET

Chair @RepBera hosts ""Understanding and Addressing Challenges in the Mekong Region""

Witnesses:
- @St…","['rt', 'wednesday', 'am', 'et', 'chair', 'host', 'understanding', 'address', 'challenges', 'mekong', 'region', 'witness']"
207,RepBera,2022-12-05T21:01:42.000Z,"Great piece by @TheUSONetwork.

It's time for Congress to pass the Supporting Medicare Providers Act – a bipartisan and commonsense bill that will safeguard patients' access to the best possible care.

https://t.co/PqVZE2sr3D","['great', 'piece', 'time', 'congress', 'pass', 'supporting', 'medicare', 'providers', 'act', 'bipartisan', 'commonsense', 'bill', 'safeguard', 'patient', 'access', 'good', 'possible', 'care']"
208,RepBera,2022-12-02T19:00:08.000Z,"November was another strong month for the American economy – 263,000 new jobs were created, wages are up, and unemployment is at a record low.

I’ll keep fighting for policies that continue our historic economic recovery and job growth, while bringing down costs for families.","['november', 'strong', 'month', 'american', 'economy', 'new', 'job', 'create', 'wage', 'up', 'unemployment', 'record', 'low', 'keep', 'fight', 'policy', 'continue', 'historic', 'economic', 'recovery', 'job', 'growth', 'bring', 'cost', 'family']"
209,RepBera,2022-12-02T17:57:56.000Z,"Applications are open for the @SacCountyCA small businesses and nonprofits grant program.

Made possible through the #AmericanRescuePlan, this funding will help #SacramentoCounty small businesses come back stronger from the pandemic.

Be sure to complete your application today!👇 https://t.co/gBsodMX9MD","['application', 'open', 'small', 'business', 'nonprofit', 'grant', 'program', 'make', 'possible', 'americanrescueplan', 'funding', 'help', 'sacramentocounty', 'small', 'business', 'come', 'back', 'strong', 'pandemic', 'sure', 'complete', 'application', 'today']"
220,RepDonBeyer,2022-12-07T02:43:46.000Z,"RT @SpeakerPelosi: It was my honor today to present the Congressional Gold Medal to the heroes who defended the Capitol, the Congress and t…","['rt', 'honor', 'today', 'present', 'congressional', 'gold', 'medal', 'hero', 'defend', 'capitol', 'congress', 't']"
221,RepDonBeyer,2022-12-06T20:55:49.000Z,Donald Trump's family business is guilty of tax fraud https://t.co/arVgFIVNx4,"['donald', 'trump', 'family', 'business', 'guilty', 'tax', 'fraud']"
222,RepDonBeyer,2022-12-06T20:30:48.000Z,"RT @HouseJudiciary: 🚨🚨🚨 BREAKING: The House has PASSED H.R. 7946, the Veteran Service Recognition Act. https://t.co/W5k3i7fzyO","['rt', 'breaking', 'house', 'passed', 'veteran', 'service', 'recognition', 'act']"
223,RepDonBeyer,2022-12-06T20:15:58.000Z,"RT @RepKinzinger: Today, we honored the @CapitolPolice &amp; @DCPoliceDept who bravely defended the Capitol on January 6 by awarding them the C…","['rt', 'today', 'honor', 'amp', 'bravely', 'defend', 'capitol', 'january', 'award', 'c']"
224,RepDonBeyer,2022-12-06T18:47:18.000Z,"RT @SenKaineTeam: After Virginia became the 38th and final state needed to ratify the Equal Rights Amendment in 2020, Sen. Kaine is urging…","['rt', 'virginia', 'become', 'final', 'state', 'need', 'ratify', 'equal', 'rights', 'amendment', 'kaine', 'urge']"
225,RepDonBeyer,2022-12-06T17:52:29.000Z,"House Republican leadership are now trying to say ""they didn't see the tweets"" rather than defend the United States Constitution from Donald Trump's demands that it be ""terminated"" https://t.co/Gae2RgnBPi","['house', 'republican', 'leadership', 'now', 'try', 'say', 'see', 'tweet', 'rather', 'defend', 'united', 'states', 'constitution', 'donald', 'trump', 'demand', 'terminate']"
226,RepDonBeyer,2022-12-06T17:27:39.000Z,RT @DaniellaMicaela: Gladys Sicknick tells me why she didn’t shake McCarthy/McConnell hands: “They’re just two-faced. I'm just tired of the…,"['rt', 'gladys', 'sicknick', 'tell', 'shake', 'mccarthy', 'mcconnell', 'hand', 'just', 'faced', 'just', 'tired']"
227,RepDonBeyer,2022-12-06T17:26:42.000Z,"RT @HowardMortman: During Congressional Gold Medal ceremony for Jan. 6 police, representatives of those receiving awards shake hands with S…","['rt', 'congressional', 'gold', 'medal', 'ceremony', 'police', 'representative', 'receive', 'award', 'shake', 'hand', 's']"
228,RepDonBeyer,2022-12-06T17:02:14.000Z,RT @MacFarlaneNews: FLASH:  Family of officer Brian Sicknick refuses to shake hands with Sen McConnell and Rep McCarthy at Congressional go…,"['rt', 'flash', 'family', 'officer', 'brian', 'sicknick', 'refuse', 'shake', 'hand', 'sen', 'mcconnell', 'rep', 'mccarthy', 'congressional', 'go']"
229,RepDonBeyer,2022-12-06T16:56:42.000Z,RT @CapitolPolice: Thank you. https://t.co/R3jnYFXJvu,"['rt', 'thank']"
260,SanfordBishop,2022-12-02T15:38:36.000Z,"This week, I supported 4 bills to improve resources for America's veterans. I'm constantly hearing from vets about their evolving needs as our military has grown. These bills will improve and expand programs so that they better meet our veterans’ needs. https://t.co/o0mwPcZDr9","['week', 'support', 'bill', 'improve', 'resource', 'america', 'veteran', 'constantly', 'hear', 'vet', 'evolve', 'need', 'military', 'grow', 'bill', 'improve', 'expand', 'program', 'well', 'meet', 'veteran', 'need']"
261,SanfordBishop,2022-12-01T23:20:00.000Z,"Today, I joined @SecMartyWalsh &amp; several of my colleagues to welcome @DOLJobCorps students to Capitol Hill, including one of my constituents from Georgia. I'm a strong supporter of Job Corps &amp; will continue to advocate for this important program to ensure that it remains strong. https://t.co/BzcQTvEMRB","['today', 'join', 'amp', 'several', 'colleague', 'welcome', 'student', 'capitol', 'hill', 'include', 'constituent', 'georgia', 'strong', 'supporter', 'job', 'corps', 'amp', 'continue', 'advocate', 'important', 'program', 'ensure', 'remain', 'strong']"
262,SanfordBishop,2022-12-01T13:30:00.000Z,"Today, I supported legislation to avert a national rail shutdown and address employee sick leave. As we head into winter, the American people must be able to count on our railroads, which are vital arteries that connect people &amp; businesses with the goods &amp; products they need.","['today', 'support', 'legislation', 'avert', 'national', 'rail', 'shutdown', 'address', 'employee', 'sick', 'leave', 'head', 'winter', 'american', 'people', 'able', 'count', 'railroad', 'vital', 'artery', 'connect', 'people', 'amp', 'business', 'good', 'amp', 'product', 'need']"
263,SanfordBishop,2022-11-29T23:00:00.000Z,"#NativeAmericanHeritageMonth is a time to appreciate the long history of our country’s indigenous peoples. GA’s 2nd District is rich with Native American history as it is home to the Lower Muskogee Creek Tribe, the Ocmulgee Mounds National Park &amp; the Kolomoki State Park.","['nativeamericanheritagemonth', 'time', 'appreciate', 'long', 'history', 'country', 'indigenous', 'people', 'ga', 'district', 'rich', 'native', 'american', 'history', 'home', 'lower', 'muskogee', 'creek', 'tribe', 'ocmulgee', 'mounds', 'national', 'park', 'amp', 'kolomoki', 'state', 'park']"
264,SanfordBishop,2022-11-24T14:30:42.000Z,"Today, I'm thankful for our Service Members abroad. Thank you for your service and sacrifice. Happy Thanksgiving from the Bishops!","['today', 'thankful', 'service', 'member', 'abroad', 'thank', 'service', 'sacrifice', 'happy', 'thanksgiving', 'bishops']"
265,SanfordBishop,2022-11-22T20:07:24.000Z,Have a question about food preparation and safety this Thanksgiving? USDA's Meat and Poultry Hotline is here to help! https://t.co/dkHTJGXkkV,"['have', 'question', 'food', 'preparation', 'safety', 'thanksgiving', 'usda', 'meat', 'poultry', 'hotline', 'here', 'help']"
266,SanfordBishop,2022-11-21T21:08:59.000Z,The Federal Advisory Committee for Urban Ag &amp; Innovative Production is holding its final virtual meeting of the year for the public on November 29th from 3:00-5:00pm ET. Visit the link below to register and learn more. https://t.co/s9KvvSWqpG,"['federal', 'advisory', 'committee', 'urban', 'ag', 'amp', 'innovative', 'production', 'hold', 'final', 'virtual', 'meeting', 'year', 'public', 'november', 'et', 'visit', 'link', 'below', 'register', 'learn', 'more']"
267,SanfordBishop,2022-11-18T17:32:55.000Z,"Yesterday, the House of Representatives voted to name the Department of Veterans Affairs medical center in Atlanta after the late former Senator Max Cleland. The bill was passed by a vote of 359-62 and now heads to the President for his signature. https://t.co/hhxeUOwvjd","['yesterday', 'house', 'representatives', 'vote', 'name', 'department', 'veterans', 'affairs', 'medical', 'center', 'atlanta', 'late', 'former', 'senator', 'max', 'cleland', 'bill', 'pass', 'vote', 'now', 'head', 'president', 'signature']"
268,SanfordBishop,2022-11-17T21:52:15.000Z,"Today, the House passed S. 4359, a bill to name the Department of Veterans Affairs regional office in Atlanta after the late U.S. Senator, Johnny Isakson. The bill passed 418-2 and now goes to the President for his signature. https://t.co/W8NgFjc62E","['today', 'house', 'pass', 'bill', 'name', 'department', 'veterans', 'affairs', 'regional', 'office', 'atlanta', 'late', 'senator', 'johnny', 'isakson', 'bill', 'pass', 'now', 'go', 'president', 'signature']"
269,SanfordBishop,2022-11-16T23:46:08.000Z,"My wife, Vivian, and I extend our sincere condolences to his wife, Sheree, his children, his extended family, and all those who mourn his loss","['wife', 'vivian', 'extend', 'sincere', 'condolence', 'wife', 'sheree', 'child', 'extended', 'family', 'mourn', 'loss']"
280,repblumenauer,2022-11-21T21:29:48.000Z,RT @OregonGovBrown: No one deserves to be saddled with the impacts of a simple possession of marijuana conviction—a crime that is no longer…,"['rt', 'one', 'deserve', 'saddle', 'impact', 'simple', 'possession', 'marijuana', 'conviction', 'crime', 'long']"
281,repblumenauer,2022-11-04T22:10:52.000Z,"BREAKING: For someone who wants to lead all of Oregon @christinedrazan fails the test miserably by saying that people from the state’s two largest metro areas aren’t “Oregonians"". Wrong person with the wrong message at the wrong time! Vote @tinakotek https://t.co/FfozD3qvMT","['breaking', 'want', 'lead', 'oregon', 'fail', 'test', 'miserably', 'say', 'people', 'state', 'large', 'metro', 'area', 'oregonians', 'wrong', 'person', 'wrong', 'message', 'wrong', 'time', 'vote']"
282,repblumenauer,2022-10-06T19:34:21.000Z,"This is a vital step forward for ending the failed war on drugs that too often targeted people of color, especially Black and Latino men. While this announcement is welcome and long overdue, it is the first step of many that this Administration should take. https://t.co/afodFj4uOV","['vital', 'step', 'forward', 'end', 'fail', 'war', 'drug', 'too', 'often', 'target', 'people', 'color', 'especially', 'black', 'latino', 'man', 'announcement', 'welcome', 'long', 'overdue', 'first', 'step', 'many', 'administration', 'take']"
283,repblumenauer,2022-09-09T02:12:06.000Z,https://t.co/FFjm4LYzaA,[]
284,repblumenauer,2022-08-12T21:36:43.000Z,https://t.co/HUP3FK2E6n,[]
285,repblumenauer,2022-08-08T14:30:14.000Z,"After waiting for months, my clean energy provisions have finally passed the Senate and are headed back to the House. While not exactly what we planned, it’s the largest investment in clean energy ever!  

I am eager to vote to vote for it and send it to @POTUS to sign into law.","['wait', 'month', 'clean', 'energy', 'provision', 'finally', 'pass', 'senate', 'head', 'back', 'house', 'exactly', 'plan', 'large', 'investment', 'clean', 'energy', 'ever', 'eager', 'vote', 'vote', 'send', 'sign', 'law']"
286,repblumenauer,2022-06-24T14:33:35.000Z,https://t.co/H2iZ6GbNZL,[]
287,repblumenauer,2022-06-15T20:06:11.000Z,Today the Ways &amp; Means Committee heard powerful testimony from women on how they struggle without paid leave &amp; affordable childcare. We cannot have a strong economy without supporting our families. Our community knew this when we enacted universal preschool; now Congress must act,"['today', 'ways', 'amp', 'means', 'committee', 'hear', 'powerful', 'testimony', 'woman', 'struggle', 'pay', 'leave', 'amp', 'affordable', 'childcare', 'have', 'strong', 'economy', 'support', 'family', 'community', 'know', 'enact', 'universal', 'preschool', 'now', 'congress', 'act']"
288,repblumenauer,2022-05-18T03:18:12.000Z,Thank you @ORDems voters for choosing me as your 3rd CD Democratic nominee for another term. I’m working hard between now and the general election to make our progressive voices heard and hold the House &amp; Senate. It'll take all of us. Let's do this together!,"['thank', 'voter', 'choose', 'cd', 'democratic', 'nominee', 'term', 'work', 'hard', 'now', 'general', 'election', 'make', 'progressive', 'voice', 'hear', 'hold', 'house', 'amp', 'senate', 'take', 'let', 'do', 'together']"
